Meter No,Score,Band,Recency,Vends_60d,Failure_Rate,Median_Spend,Decision_A_Conservative,Amount_A_Conservative,Reason_A_Conservative,Decision_B_Moderate,Amount_B_Moderate,Reason_B_Moderate,Decision_C_Aggressive,Amount_C_Aggressive,Reason_C_Aggressive
850,40.9,D,20,3,0.0,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
851,44.2,D,2,15,0.03,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
852,44.8,D,0,10,0.06,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
853,39.1,D,24,5,0.06,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
854,43.8,D,7,7,0.1,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
855,42.9,D,0,7,0.1,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
856,73.1,B,10,10,0.02,79000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
857,31.5,D,13,2,0.0,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
858,48.0,D,1,11,0.02,2172.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
859,37.0,D,32,2,0.06,2250.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
860,74.0,B,2,9,0.05,198628.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
861,60.0,C,2,2,0.1,68000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
862,68.1,B,9,9,0.05,48500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
863,44.3,D,3,11,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
864,45.8,D,7,10,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
865,44.3,D,16,7,0.05,1812.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
866,70.3,B,4,5,0.02,58000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
867,45.6,D,6,10,0.07,2345.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
868,37.2,D,0,6,0.12,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
869,40.9,D,3,9,0.0,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
870,37.2,D,3,5,0.0,1625.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
871,34.0,D,19,5,0.09,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
872,35.2,D,4,2,0.07,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
873,48.4,D,1,8,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
874,61.5,C,22,3,0.0,68000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
875,47.9,D,0,8,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
876,45.3,D,2,8,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
877,65.8,B,3,4,0.07,57000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
878,68.1,B,4,5,0.13,200000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
879,37.5,D,1,3,0.11,1875.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
880,43.6,D,1,4,0.07,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
881,42.6,D,5,6,0.0,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
882,40.7,D,11,4,0.03,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
883,40.5,D,4,6,0.08,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
884,31.1,D,28,2,0.15,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
885,41.7,D,24,5,0.08,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
886,39.8,D,1,6,0.0,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
887,29.5,D,26,2,0.0,1117.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
888,40.5,D,18,4,0.06,2021.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
889,50.2,C,0,6,0.07,3000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,APPROVED,2250.0,Eligible
890,42.4,D,0,10,0.05,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
891,41.4,D,0,4,0.05,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
892,39.1,D,1,8,0.06,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
893,36.7,D,4,5,0.15,1875.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
894,50.7,C,3,13,0.05,1875.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
895,32.5,D,33,1,0.0,1750.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
896,43.1,D,1,5,0.0,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
897,41.6,D,2,9,0.05,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
898,50.6,C,10,7,0.06,3000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,APPROVED,2250.0,Eligible
899,68.7,B,2,8,0.08,48000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
900,34.7,D,1,6,0.1,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
901,70.0,B,2,6,0.05,56500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
902,67.5,B,1,5,0.11,55000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
903,47.1,D,5,8,0.13,2500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
904,71.7,B,1,7,0.07,173070.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
905,37.2,D,4,7,0.13,1375.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
906,42.6,D,11,7,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
907,40.3,D,0,9,0.0,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
908,43.2,D,3,4,0.02,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
909,44.4,D,3,7,0.02,1863.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
910,39.1,D,0,9,0.05,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
911,67.2,B,1,4,0.12,74500.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
912,63.1,C,34,2,0.19,48500.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
913,40.6,D,13,5,0.1,1812.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
914,40.5,D,4,5,0.04,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
915,39.7,D,3,8,0.11,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
916,39.0,D,4,3,0.1,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
917,43.7,D,15,8,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
918,64.5,C,6,6,0.04,46000.0,APPROVED,5000.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
919,35.6,D,4,8,0.2,1539.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
920,43.2,D,2,2,0.0,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
921,42.3,D,0,7,0.03,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
922,47.5,D,1,11,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
923,39.7,D,4,7,0.12,1619.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
924,74.4,B,4,6,0.0,197366.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
925,48.0,D,7,5,0.09,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
926,42.8,D,0,11,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
927,48.8,D,2,10,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
928,37.7,D,19,6,0.07,1463.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
929,47.2,D,2,10,0.09,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
930,43.1,D,3,6,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
931,71.3,B,3,7,0.07,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
932,32.3,D,1,4,0.08,1058.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
933,65.8,B,27,1,0.17,56000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
934,36.7,D,5,4,0.04,1863.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
935,43.9,D,1,10,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
936,44.4,D,0,10,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
937,36.9,D,1,4,0.04,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
938,45.2,D,2,8,0.0,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
939,59.3,C,0,1,0.1,32000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
940,39.2,D,1,11,0.05,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
941,43.1,D,2,7,0.12,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
942,44.6,D,3,9,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
943,46.3,D,0,10,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
944,67.8,B,8,9,0.14,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
945,63.1,C,1,4,0.14,49000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
946,36.9,D,15,3,0.06,1893.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
947,71.4,B,2,9,0.04,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
948,71.9,B,0,10,0.06,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
949,51.5,C,4,2,0.07,4000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
950,38.9,D,3,5,0.04,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
951,44.1,D,1,6,0.0,2500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
952,40.1,D,5,3,0.17,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
953,45.1,D,1,3,0.1,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
954,66.7,B,9,5,0.15,61000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
955,51.2,C,1,4,0.08,4000.0,REJECTED,0.0,< 6 vends,APPROVED,2000.0,Eligible,APPROVED,3000.0,Eligible
956,33.8,D,1,4,0.08,1375.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
957,43.1,D,2,8,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
958,29.8,D,0,4,0.08,1250.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
959,70.5,B,4,6,0.1,51500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
960,40.7,D,0,10,0.07,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
961,62.2,C,1,3,0.09,62000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
962,38.7,D,24,3,0.07,1538.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
963,36.9,D,6,9,0.06,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
964,75.2,B,6,11,0.02,64000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
965,74.0,B,0,10,0.05,71000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
966,43.5,D,4,9,0.08,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
967,68.4,B,0,8,0.06,53000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
968,44.9,D,4,6,0.08,2500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
969,38.7,D,31,4,0.08,1500.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
970,70.9,B,1,10,0.03,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
971,37.3,D,0,5,0.06,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
972,44.0,D,2,10,0.04,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
973,42.2,D,12,8,0.0,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
974,65.6,B,5,1,0.04,50000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
975,39.2,D,11,4,0.06,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
976,41.7,D,0,4,0.11,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
977,44.9,D,0,9,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
978,44.8,D,3,12,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
979,37.2,D,28,4,0.12,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
980,50.7,C,1,10,0.06,1750.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
981,44.3,D,0,5,0.0,1894.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
982,70.0,B,3,6,0.05,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
983,37.9,D,1,7,0.07,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
984,34.6,D,0,3,0.0,1937.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
985,49.4,D,3,9,0.07,2250.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
986,41.3,D,1,12,0.04,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
987,48.1,D,0,15,0.0,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
988,40.6,D,4,6,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
989,44.3,D,0,5,0.08,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
990,44.3,D,5,12,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
991,49.8,D,0,10,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
992,41.1,D,5,7,0.07,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
993,51.3,C,0,11,0.05,2000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
994,69.5,B,5,7,0.03,54000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
995,63.4,C,62,0,0.0,190000.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends; > 60 days dormant
996,36.3,D,96,0,0.09,2250.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends; > 60 days dormant
997,70.6,B,11,9,0.02,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
998,48.2,D,1,9,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
999,42.5,D,3,8,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1000,65.0,B,32,1,0.0,185214.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
1001,34.7,D,9,1,0.25,2000.0,REJECTED,0.0,< 6 vends; High Failure Rate (25%),REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
1002,37.9,D,2,5,0.07,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1003,27.9,D,4,3,0.0,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
1004,42.6,D,0,8,0.04,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1005,41.3,D,4,3,0.08,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
1006,44.4,D,3,12,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1007,45.3,D,1,8,0.03,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1008,48.4,D,4,13,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1009,70.8,B,20,6,0.05,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1010,45.1,D,4,9,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1011,49.8,D,0,11,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1012,39.4,D,16,3,0.24,2500.0,REJECTED,0.0,< 6 vends; High Failure Rate (24%),REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
1013,70.3,B,5,9,0.09,55000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1014,62.6,C,3,4,0.1,44000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1015,35.9,D,21,3,0.07,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
1016,32.1,D,22,2,0.06,1375.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
1017,64.6,C,0,4,0.04,32000.0,REJECTED,0.0,< 6 vends,APPROVED,16000.0,Eligible,APPROVED,20000.0,Eligible
1018,63.7,C,2,9,0.09,50000.0,APPROVED,5000.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1019,44.9,D,1,9,0.02,1590.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1020,50.8,C,0,10,0.07,2000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
1021,68.2,B,31,3,0.03,50000.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
1022,47.5,D,3,7,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1023,47.1,D,3,6,0.09,2750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1024,43.6,D,4,11,0.09,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1025,42.1,D,1,9,0.07,1999.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1026,48.7,D,2,12,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1027,44.5,D,0,13,0.07,1727.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1028,63.2,C,1,3,0.18,50000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
1029,71.6,B,4,12,0.02,52000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1030,49.9,D,0,9,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1031,44.9,D,0,14,0.03,1931.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1032,67.3,B,1,7,0.03,44000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1033,66.5,B,15,3,0.09,54500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
1034,40.0,D,2,3,0.0,1833.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
1035,44.2,D,2,6,0.08,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1036,47.2,D,8,8,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1037,39.7,D,2,8,0.03,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1038,37.4,D,0,7,0.12,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1039,38.8,D,0,6,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1040,67.1,B,0,4,0.18,58000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1041,40.4,D,2,8,0.05,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1042,62.9,C,1,10,0.05,53000.0,APPROVED,5000.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1043,41.3,D,0,3,0.17,1951.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
1044,45.0,D,2,9,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1045,36.9,D,3,4,0.2,1812.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1046,68.8,B,19,5,0.06,55000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
1047,67.2,B,12,3,0.04,56500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
1048,34.6,D,18,6,0.18,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
1049,37.5,D,1,11,0.06,1445.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
